CompanyKey,Company,Year,WomenPct,BvdID,NACE,IncorpYear,NumDirectors,TotalAssets_m,ShareFunds_m,NetIncome_m,Revenue_m,MarketCap_m,Employees,ROA,TotalDebt_m,TobinQ,GenderDiv,GenderDivSq,Blau,FCA_Post,CriticalMass,GenderDiv_x_Post,FirmSize,Leverage,FirmAge,Industry
RELX,RELX Plc,2024,40.0,GB00077536,6311,1902.0,20.0,15133.0,3504.0,1934.0,9434.0,67543.833075182,36400.0,0.12780017180995176,11629.0,5.231800242858785,0.4,0.16000000000000003,0.48,1,1,0.4,9.624633068687027,0.7684530496266437,122.0,63
HALMA,Halma Plc,2024,50.0,GB00040932,2611,1894.0,22.0,3258.6,1899.4,296.4,2248.1,9798.645816168,9286.0,0.09095930767814399,1359.1999999999998,3.4241225729356164,0.5,0.25,0.5,1,1,0.5,8.089052934268855,0.41711164303688697,130.0,26
SAINSBURY J,J Sainsbury Plc,2024,44.4,GB00185647,4711,1921.0,27.0,24757.0,6765.0,253.0,33249.0,6049.75061125,95.0,0.01021933190612756,17992.0,0.9711092059316556,0.444,0.197136,0.49372799999999994,1,1,0.444,10.116863556291285,0.7267439512057196,103.0,47
BARRATT REDROW,Barratt Developments Plc,2024,41.7,GB00604574,4110,1957.0,21.0,7875.2,5439.1,114.1,4501.9,4602.024775411,6451.0,0.01448852092645266,2436.0999999999995,0.8937074328792919,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,8.971473860196737,0.309338175538399,67.0,41
UNILEVER,Unilever Plc,2024,40.0,GB00041424,2042,1894.0,22.0,66041.4387098269,18677.9266470238,4756.63979873662,50316.5373974645,112591.295259106,120040.0,0.07202507836990589,47363.51206280311,2.422036988393289,0.4,0.16000000000000003,0.48,1,1,0.4,11.098037683227215,0.7171786833855796,130.0,20
UNITED UTILITIES,United Utilities Group Plc,2024,44.4,GB06559020,3600,1988.0,22.0,16769.5,1999.9,264.7,2162.7,6876.844721542,6203.0,0.01578460896270014,14769.6,1.2908223096420288,0.444,0.197136,0.49372799999999994,1,1,0.444,9.72731703922668,0.8807418229523838,36.0,36
KINGFISHER,Kingfisher Plc,2024,55.6,GB01664812,4719,1981.0,23.0,11443.0,6344.0,185.0,12804.0,4414.571082652,73178.0,0.01616708905007428,5099.0,0.8313878425807918,0.556,0.3091360000000001,0.49372799999999994,1,1,0.556,9.345133468317714,0.44559993008826354,43.0,47
BRITISH LAND,British Land Company Plc,2024,50.0,GB00621920,6831,1958.0,17.0,8875.0,5710.0,338.0,454.0,3690.875838463,646.0,0.038084507042253524,3165.0,0.7724930522211831,0.5,0.25,0.5,1,1,0.5,9.090993614343617,0.35661971830985917,66.0,68
BAE SYSTEMS,BAE Systems Plc,2024,41.7,GB01470151,3030,1979.0,22.0,38142.0,11777.0,1956.0,26533.0,34586.297897957,100000.0,0.05128205128205128,26365.0,1.5980100125309895,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,10.549071316164463,0.691232761784909,45.0,30
BUNZL,Bunzl Plc,2024,50.0,GB00358948,4639,1939.0,21.0,9529.2,2790.7,500.4,11776.4,10915.577795999,26978.0,0.05251227805062334,6738.500000000001,1.8526295802374806,0.5,0.25,0.5,1,1,0.5,9.162116047689166,0.7071422574822651,85.0,46
LONDONMETRIC PROPERTY,Londonmetric Property Plc,2024,40.0,GB07124797,6831,2009.0,22.0,6607.6,4123.9,347.9,396.7,3754.76001723,48.0,0.052651492221078754,2483.7000000000007,0.9441340300911073,0.4,0.16000000000000003,0.48,1,1,0.4,8.795975780680985,0.37588534414916164,15.0,68
SSE,SSE Plc,2024,46.2,GBSC117119,3511,1988.0,24.0,30363.6,12692.8,1189.4,10239.4,17634.168057905,15824.0,0.039171903199884076,17670.8,1.1627398614757474,0.462,0.21344400000000002,0.497112,1,1,0.462,10.32099980155496,0.5819731520636552,36.0,35
INFORMA,Informa Plc,2024,45.5,GB08860726,5814,2013.0,26.0,13690.7,7319.5,297.7,3582.6,10620.674222294,13214.0,0.02174468799988313,6371.200000000001,1.2411253056669125,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,9.524472049188581,0.46536700095685396,11.0,58
WHITBREAD,Whitbread Plc,2024,36.4,GB04120344,5510,1999.0,23.0,9904.7,3334.5,253.7,2929.3,4717.5780405,31613.0,0.02561410239583228,6570.200000000001,1.1396385595222471,0.364,0.132496,0.463008,1,1,0.364,9.2007646709405,0.6633416458852868,25.0,55
SMITHS,Smiths Group Plc,2024,40.0,GB00137013,2651,1913.0,22.0,4232.0,2252.0,250.0,3132.0,6163.446811471,15765.0,0.05907372400756144,1980.0,1.9242549176443762,0.4,0.16000000000000003,0.48,1,1,0.4,8.350429973538136,0.4678638941398866,111.0,26
IMI,IMI Plc,2024,50.0,GB00714275,2899,1961.0,13.0,2490.5,1085.1,248.5,2210.0,4663.334202146,10352.0,0.09977916081108211,1405.4,2.4367533435639435,0.5,0.25,0.5,1,1,0.5,7.820238772513338,0.5643043565549087,63.0,28
SEGRO,SEGRO Plc,2024,44.4,GB00167591,6831,1919.0,18.0,17574.0,12049.0,594.0,675.0,9486.272713821,466.0,0.03379993171730966,5525.0,0.8541750719142482,0.444,0.197136,0.49372799999999994,1,1,0.444,9.774175816055788,0.3143848867645385,105.0,68
UNITE,Unite Group Plc,2024,40.0,GB03199160,5590,1995.0,25.0,6419.9,4811.5,441.9,299.3,3942.107871705,1908.0,0.06883284786367388,1608.3999999999996,0.8645785560063242,0.4,0.16000000000000003,0.48,1,1,0.4,8.767157820238706,0.2505334974065016,29.0,55
EXPERIAN,Experian Plc,2024,50.0,GBJE93905,7490,1904.0,20.0,9958.65402974764,3933.6915265726802,901.116762275784,5813.9806197261805,32759.026216992,23297.0,0.09048579854105233,6024.96250317496,3.8945010645328924,0.5,0.25,0.5,1,1,0.5,9.2061972038712,0.6049976718919753,120.0,74
GLENCORE,Glencore Plc,2024,42.9,GBJE107710,2399,1904.0,22.0,103989.539230716,28424.5513488222,-1302.4598122259,184237.483903815,43117.315085724,84146.0,-0.012524911850375665,75564.98788189379,1.1412907860309272,0.429,0.18404099999999998,0.4899180000000001,1,1,0.429,11.552045588744528,0.7266595124942502,120.0,23
MELROSE INDUSTRIES,Melrose Industries Plc,2024,33.3,GB09800044,3030,2014.0,20.0,7436.0,2844.0,-49.0,3468.0,7124.196755645,13922.0,-0.0065895642818719746,4592.0,1.5756047277629102,0.33299999999999996,0.11088899999999997,0.444222,1,1,0.33299999999999996,8.914088348841334,0.6175363098440022,10.0,30
PERSIMMON,Persimmon Plc,2024,40.0,GB01818486,4120,1983.0,11.0,4833.4,3506.6,267.1,3210.5,3832.579972195,4731.0,0.05526130674059669,1326.7999999999997,1.0674432019272149,0.4,0.16000000000000003,0.48,1,1,0.4,8.48330543274888,0.27450655853022715,41.0,41
CRODA,Croda International Plc,2024,40.0,GB00206132,2059,1924.0,18.0,3509.3,2296.9,158.5,1628.1,4726.659498633,6027.0,0.04516570256176445,1212.4,1.6923772543336277,0.4,0.16000000000000003,0.48,1,1,0.4,8.163171866371634,0.34548200495825376,100.0,20
BERKELEY,Berkeley Group Holdings Plc,2024,44.4,GB05172586,4110,1904.0,14.0,6996.3,3560.5,397.6,2464.3,4993.427925891,2610.0,0.0568300387347598,3435.8,1.2048122473151524,0.444,0.197136,0.49372799999999994,1,1,0.444,8.853136716865757,0.49108814659176997,120.0,41
DIPLOMA,Diploma Plc,2024,50.0,GB03899848,4690,1999.0,21.0,1772.1,894.7,129.3,1363.4,5945.638191961,3597.0,0.07296427966819029,877.3999999999999,3.8502557372388693,0.5,0.25,0.5,1,1,0.5,7.479920562981299,0.49511878562157885,25.0,46
SPIRAX,Spirax Group Plc,2024,50.0,GB00596337,2813,1957.0,21.0,2645.0,1209.2,191.2,1665.2,5046.116191897,9960.0,0.07228733459357277,1435.8,2.450629940225709,0.5,0.25,0.5,1,1,0.5,7.8804263442924,0.5428355387523629,67.0,28
EASYJET,easyJet Plc,2024,44.4,GB03959649,5110,1999.0,21.0,11035.0,2973.0,452.0,9362.0,3941.651985421,17639.0,0.04096057997281377,8062.0,1.0877799714926144,0.444,0.197136,0.49372799999999994,1,1,0.444,9.308827318690836,0.730584503851382,25.0,51
CENTRICA,Centrica Plc,2024,45.5,GB03033654,3522,1904.0,19.0,18733.0,4812.0,1332.0,19913.0,6802.015151825,1543.0,0.07110446805103293,13921.0,1.106230457045054,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,9.838041953461058,0.7431271019057278,120.0,35
RIO TINTO,Rio Tinto Plc,2024,42.9,GB00719885,0710,1961.0,23.0,81930.6207218183,46203.8451748312,9208.087974806349,43521.6069446353,59175.502888808,59594.0,0.11238884673009948,35726.7755469871,1.1583249046534128,0.429,0.18404099999999998,0.4899180000000001,1,1,0.429,11.31362807935296,0.4360613313097112,63.0,07
ANGLO AMERICAN,Anglo American Plc,2024,45.5,GB03564138,0710,1997.0,26.0,51704.6255690607,22743.6265741992,-2445.49981879379,21860.4408508539,31620.329704188,54000.0,-0.04729750562698479,28960.9989948615,1.1716810252911005,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,10.853302525915273,0.560123947830914,27.0,07
JD SPORTS FASHION,JD Sports Fashion Plc,2024,36.4,GB01888425,4764,1984.0,15.0,9959.0,3372.0,490.0,11483.0,4619.206961186,97676.0,0.04920172708103223,6587.0,1.1252341561588513,0.364,0.132496,0.463008,1,1,0.364,9.20623194393164,0.6614117883321619,40.0,47
IMPERIAL BRANDS,Imperial Brands Plc,2024,45.5,GB03236483,1200,1995.0,21.0,27826.0,6029.0,2613.0,32411.0,18397.89129465,25600.0,0.09390498095306547,21797.0,1.4445084199902969,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,10.233726114401822,0.7833321354129231,29.0,12
ENTAIN,Entain Plc,2024,36.4,GBIM004685V,9329,2009.0,9.0,10141.0,2019.4,-452.7,5089.2,4393.317911729,28957.0,-0.04464056799132236,8121.6,1.2340911065702593,0.364,0.132496,0.463008,1,1,0.364,9.224341891611996,0.8008677645202643,15.0,93
TESCO,Tesco Plc,2024,45.5,GB00445790,4711,1946.0,24.0,38890.0,11662.0,1626.0,70463.0,25202.526213797,336440.0,0.041810233993314475,27228.0,1.3481750119258678,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,10.568492427149794,0.700128567755207,78.0,47
BRITISH AMERICAN TOBACCO,British American Tobacco Plc,2024,50.0,GB03407696,1200,1996.0,25.0,118899.0,49995.0,3068.0,26207.0,63630.154151177,48989.0,0.025803412980765186,68904.0,1.114678459458675,0.5,0.25,0.5,1,1,0.5,11.686029672214573,0.5795170691090757,28.0,12
WEIR,Weir Group Plc,2024,44.4,GBSC002934,2813,1895.0,19.0,3785.0,1853.6,312.2,2513.0,5669.927255294,11830.0,0.08248348745046234,1931.4,2.008276685678732,0.444,0.197136,0.49372799999999994,1,1,0.444,8.23880116587155,0.5102774108322325,129.0,28
SHELL,Shell Plc,2024,41.7,GB04366849,0610,2001.0,23.0,308962.757256468,143611.737728957,12828.5117612996,227088.730565658,151408.1728717,96000.0,0.041521223707395694,165351.019527511,1.025234223088808,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,12.639734497244369,0.5351810716469435,23.0,06
MONDI,Mondi Plc,2024,40.0,GB06209386,1729,2006.0,17.0,7735.33641364882,4430.36610780657,180.527067570436,6141.232720653,5261.637391277,21200.0,0.023337972379830853,3304.97030584225,1.1074641410558008,0.4,0.16000000000000003,0.48,1,1,0.4,8.953554254452973,0.42725618242158253,18.0,17
ASSOCIATED BRITISH FOODS,Associated British Foods Plc,2024,50.0,GB00293262,1089,1933.0,11.0,19014.0,11278.0,1455.0,20073.0,16289.612627632,138271.0,0.07652256232249921,7736.0,1.2635748726008205,0.5,0.25,0.5,1,1,0.5,9.852930828918975,0.40685810455453875,91.0,10
ROLLS ROYCE,Rolls-Royce Holdings Plc,2024,50.0,GB07524813,3030,2010.0,43.0,35686.0,-881.0,2521.0,18909.0,48358.843176371,42211.0,0.07064395000840666,36567.0,2.3798084172048144,0.5,0.25,0.5,1,1,0.5,10.482513733991373,1.024687552541613,14.0,30
HIKMA PHARMACEUTICALS,Hikma Pharmaceuticals Plc,2024,45.5,GB05557934,2120,2004.0,21.0,4091.50931221269,1850.06684466114,286.158551156118,2494.91995854777,4422.197076004,9308.0,0.06993960646795237,2241.44246755155,1.6286507093275688,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,8.31666920595475,0.5478277810247429,20.0,21
RECKITT BENCKISER,Reckitt Benckiser Group Plc,2024,53.8,GB06270876,7010,2006.0,35.0,25298.0,6720.0,1426.0,14169.0,33184.470513219,37900.0,0.05636809233931536,18578.0,2.0461091988781326,0.5379999999999999,0.2894439999999999,0.497112,1,1,0.5379999999999999,10.138480620207487,0.7343663530713891,18.0,70
VODAFONE,Vodafone Group Plc,2024,38.5,GB01833679,6190,1983.0,28.0,107419.50808144,45063.6876286283,-3484.50392691875,35080.7385033903,18199.830315709,92834.0,-0.03243827856926115,62355.8204528117,0.7634976344696593,0.385,0.148225,0.47355,1,1,0.385,11.584497084054439,0.5804887917149713,41.0,61
INTERTEK,Intertek Group Plc,2024,33.3,GB04267576,7120,2000.0,31.0,3599.3,1444.9,345.4,3393.2,7630.666847547,45000.0,0.0959631039368766,2154.4,2.7186027415183505,0.33299999999999996,0.11088899999999997,0.444222,1,1,0.33299999999999996,8.188494661092985,0.5985608312727475,24.0,71
TAYLOR WIMPEY,Taylor Wimpey Plc,2024,44.4,GB00296805,4120,1934.0,17.0,6291.3,4405.2,219.6,3512.3,4322.377268352,4326.0,0.0349053454770874,1886.1000000000004,0.9868353549110677,0.444,0.197136,0.49372799999999994,1,1,0.444,8.746923005605183,0.29979495493777125,90.0,41
HOWDEN JOINERY,Howden Joinery Group Plc,2024,45.5,GB02128710,3102,1986.0,19.0,2237.5,1128.7,249.3,2322.1,4362.245500258,12206.0,0.11141899441340783,1108.8,2.4451600001153073,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,7.7131144501490105,0.4955530726256983,38.0,31
ANTOFAGASTA,Antofagasta Plc,2024,45.5,GB01627889,0729,1981.0,30.0,18042.2567954419,10325.7802322746,661.113934063745,5271.53471369324,15675.121074426,7015.0,0.03664252989851942,7716.4765631673,1.2964895635175102,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,9.800471885317926,0.42768909957632073,43.0,07
FRESNILLO,Fresnillo Plc,2024,41.7,GB06344120,2441,2006.0,21.0,4687.30735770029,3356.08183574147,112.32719506663,2812.67392098725,4579.793768076,18095.0,0.023964119801552875,1331.2255219588196,1.261069274734933,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,8.452613572410222,0.2840064498377491,18.0,24
SMITH NEPHEW,Smith & Nephew Plc,2024,27.3,GB00324357,3250,1936.0,29.0,8253.1633389149,4196.72638394697,328.40479965548997,4631.14535436504,8668.680273298,18060.0,0.039791384971991556,4056.4369549679295,1.5418472536784893,0.273,0.07452900000000001,0.39694200000000013,1,0,0.273,9.018351840856292,0.4915008692292836,88.0,32
RENTOKIL INITIAL,Rentokil Initial Plc,2024,30.0,GB05393279,3900,2004.0,26.0,10530.4752627395,4219.04515673909,312.462819089689,5532.66435536105,10118.35559906,68500.0,0.02967224282794639,6311.430106000409,1.5602131238268733,0.3,0.09,0.42000000000000004,1,1,0.3,9.2620287382728,0.5993490273257138,20.0,39
AIRTEL AFRICA,Airtel Africa Plc,2024,25.0,GB11462215,6190,2017.0,25.0,9291.70397327766,2144.59606802341,170.022030618072,3846.3620290279396,6075.582341135,4253.0,0.018298261665141764,7147.107905254249,1.4230640886124712,0.25,0.0625,0.375,1,0,0.25,9.136877235147523,0.7691923812692344,7.0,61
BURBERRY,Burberry Group Plc,2023,50.0,GB03458224,4771,1996.0,29.0,3370.0,1154.0,270.0,2981.0,4349.526387316,9169.0,0.08011869436201781,2216.0,1.9482274146338279,0.5,0.25,0.5,1,1,0.5,8.122668023346407,0.657566765578635,27.0,47
MARKS AND SPENCER,Marks & Spencer Group Plc,2023,54.5,GB04256886,4719,2000.0,21.0,8682.2,2830.1,431.2,13063.7,5383.286787299,65848.0,0.04966483149432171,5852.1,1.294071409009122,0.545,0.29702500000000004,0.49595,1,1,0.545,9.069030231760992,0.6740342309552878,23.0,47
NEXT,Next Plc,2023,36.4,GB04412362,4791,2001.0,16.0,4724.3,1638.8,802.3,5611.9,10790.289847567,44081.0,0.16982410092500475,3085.5,2.9371102274552845,0.364,0.132496,0.463008,1,1,0.364,8.460474680804674,0.6531126304426053,22.0,47
NEXT,Next Plc,2023,36.4,GB01579589,7320,1980.0,13.0,637.822,156.221,52.907,734.673,901.310921924,4340.0,0.08294947493187754,481.601,2.1681784603290577,0.364,0.132496,0.463008,1,1,0.364,6.45805924755272,0.7550711640551753,43.0,73
NATIONAL GRID,National Grid Plc,2023,41.7,GB04031152,3522,1999.0,50.0,98325.0,29892.0,2290.0,19862.0,39652.504392532,31425.0,0.023290109331299262,68433.0,1.0992677792273784,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,11.496033597300011,0.6959877955758963,24.0,35
PEARSON,Pearson Plc,2023,54.5,GB00053723,5811,1897.0,27.0,6727.0,3988.0,378.0,3715.0,6715.229333684,18360.0,0.05619146722164412,2739.0,1.4054153907661664,0.545,0.29702500000000004,0.49595,1,1,0.545,8.813884558025606,0.40716515534413555,126.0,58
ASTRAZENECA,AstraZeneca Plc,2023,46.2,GB02723534,2120,1991.0,33.0,79399.3445056531,30753.416538023597,4675.90755971839,36922.7877717276,164317.238356,89900.0,0.05889100960254745,48645.92796762951,2.6821778901268747,0.462,0.21344400000000002,0.497112,1,1,0.462,11.28224539160484,0.612674175970886,32.0,21
DIAGEO,Diageo Plc,2023,70.0,GB00023307,1101,1886.0,23.0,35489.0338588362,9258.31823748663,3514.66603173867,16252.8594561054,75926.946598952,30269.0,0.09903526947842156,26230.71562134957,2.8785698316457817,0.7,0.48999999999999994,0.42000000000000004,1,1,0.7,10.476979022357515,0.7391217164628037,137.0,11
HALEON,Haleon Plc,2023,45.5,GB13691224,2120,2020.0,29.0,34055.0,16729.0,1049.0,11302.0,29703.007132523,25284.0,0.030803112611951254,17326.0,1.380972166569461,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,10.435732143675418,0.5087652327117897,3.0,21
SAINSBURY J,J Sainsbury Plc,2023,44.4,GB00185647,4711,1921.0,27.0,25061.0,6868.0,137.0,32779.0,5908.272188581,100.0,0.005466661346314992,18193.0,0.9617043289805275,0.444,0.197136,0.49372799999999994,1,1,0.444,10.129068131883756,0.7259486852080923,102.0,47
LAND SECURITIES,Land Securities Group Plc,2023,40.0,GB04369054,9499,1904.0,23.0,10664.0,6447.0,-319.0,824.0,4902.849195404,598.0,-0.029913728432108027,4217.0,0.8551996619846212,0.4,0.16000000000000003,0.48,1,1,0.4,9.274628861858545,0.3954426106526632,119.0,94
CONVATEC,Convatec Group Plc,2023,44.4,GB10361298,4690,2015.0,21.0,2916.02315777098,1329.11985328889,102.312469358742,1682.2274317280799,5005.585923233,10129.0,0.03508630207071129,1586.90330448209,2.2607808206689333,0.444,0.197136,0.49372799999999994,1,1,0.444,7.977976034719435,0.5442012009586116,8.0,46
GSK,GSK Plc,2023,41.7,GB03888792,2120,1999.0,30.0,59005.0,12795.0,4928.0,31518.0,59676.857862113,70212.0,0.08351834590288959,46210.0,1.7945404264403526,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,10.98537746505985,0.7831539700025422,24.0,21
WPP NEW,WPP Plc,2023,41.7,GBJE111714,7311,1904.0,49.0,26622.4,3832.7,110.4,14844.8,8093.52809898,114173.0,0.004146883827153074,22789.7,1.1600467312856841,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,10.189508245661242,0.8560347677144059,119.0,73
AUTO TRADER,Auto Trader Group Plc,2023,55.6,GB09439967,4511,2014.0,29.0,658.0,552.3,256.9,570.9,6318.003683675,1233.0,0.3728120567375876,105.70000000000005,8.71465224789989,0.556,0.3091360000000001,0.49372799999999994,1,1,0.556,6.489204931325317,0.2194338772094706,9.0,45
SAGE,Sage Group Plc,2023,40.0,GB02231246,5829,1987.0,18.0,3936.0,1407.0,211.0,2184.0,10155.871491802,11326.0,0.05360772357723577,2529.0,3.2227823912098574,0.4,0.16000000000000003,0.48,1,1,0.4,8.277920258172143,0.6425304878048781,36.0,58
SEVERN TRENT,Severn Trent Plc,2023,75.0,GB02366619,3600,1988.0,17.0,14203.7,1834.0,140.2,2346.7,7387.695757693,8691.0,0.009870667502129725,12369.7,1.3910034538671614,0.75,0.5625,0.375,1,1,0.75,9.561257773028892,0.870878714701099,35.0,36
MELROSE INDUSTRIES,Melrose Industries Plc,2023,40.0,GB09800044,3030,2014.0,20.0,7104.0,3567.0,-1019.0,4932.0,7561.816641983,38621.0,-0.11873999054673742,3537.0,1.5623334237025621,0.4,0.16000000000000003,0.48,1,1,0.4,8.868413284672005,0.4978885135135135,9.0,30
UNILEVER,Unilever Plc,2023,41.7,GB00041424,2042,1894.0,22.0,65304.8535768141,18015.9697561843,5628.47215413059,52209.3502282257,94962.677578,128377.0,0.08618765445220948,47288.8838206298,2.1782693568297797,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,11.086821639865537,0.7241251029681398,129.0,20
HALMA,Halma Plc,2023,50.0,GB00040932,2611,1894.0,22.0,2999.9,1736.5,268.8,2034.1,8990.001577619,8615.0,0.08960298676622554,1263.4,3.417914456354878,0.5,0.25,0.5,1,1,0.5,8.006334233761345,0.42114737157905263,129.0,26
RELX,RELX Plc,2023,40.0,GB00077536,6311,1902.0,20.0,14917.0,3439.0,1781.0,9161.0,58687.657127557,36500.0,0.11939398002279279,11478.0,4.703737824465844,0.4,0.16000000000000003,0.48,1,1,0.4,9.61025678115393,0.769457665750486,121.0,63
WHITBREAD,Whitbread Plc,2023,38.5,GB04120344,5510,1999.0,23.0,9521.3,3519.4,312.1,2973.5,6097.996359804,36700.0,0.03277913730267926,6001.9,1.2708239798981231,0.385,0.148225,0.47355,1,1,0.385,9.161286673084525,0.630365601335952,24.0,55
UNITED UTILITIES,United Utilities Group Plc,2023,44.4,GB06559020,3600,1988.0,22.0,15653.4,2056.1,126.9,1968.3,7016.631795208,6035.0,0.008106864962244624,13597.3,1.316898041013965,0.444,0.197136,0.49372799999999994,1,1,0.444,9.658443424768581,0.8686483447685487,35.0,36
SSE,SSE Plc,2023,41.7,GBSC117119,3511,1988.0,24.0,28270.2,11803.1,1884.4,10578.5,18033.4820655,14980.0,0.0666567622443421,16467.1,1.220386911500449,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,10.249563525300037,0.5824896887889013,35.0,35
SMITH NEPHEW,Smith & Nephew Plc,2023,33.3,GB00324357,3250,1936.0,29.0,7841.86209889297,4096.42480924448,206.509435466992,4357.113526259839,9428.588481478,19081.0,0.026334234504856287,3745.43728964849,1.6799614179629934,0.33299999999999996,0.11088899999999997,0.444222,1,1,0.33299999999999996,8.967231597756697,0.4776209071793332,87.0,32
CRODA,Croda International Plc,2023,50.0,GB00206132,2059,1924.0,18.0,3579.2,2368.1,171.0,1694.5,7051.589821,5852.0,0.04777603933839965,1211.1,2.3085297890590075,0.5,0.25,0.5,1,1,0.5,8.182894590735865,0.3383717031738936,99.0,20
KINGFISHER,Kingfisher Plc,2023,44.4,GB01664812,4719,1981.0,23.0,11900.0,6604.0,345.0,13005.0,4131.537479601,76000.0,0.028991596638655463,5296.0,0.792230040302605,0.444,0.197136,0.49372799999999994,1,1,0.444,9.38429367909962,0.4450420168067227,42.0,47
TESCO,Tesco Plc,2023,41.7,GB00445790,4711,1946.0,24.0,47039.0,11665.0,1188.0,68897.0,19687.889635567,336712.0,0.025255638937902593,35374.0,1.1705582524196305,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,10.758732323843143,0.752014286017985,77.0,47
BUNZL,Bunzl Plc,2023,44.4,GB00358948,4639,1939.0,21.0,8747.2,2966.3,526.2,11797.1,10782.872227355,24528.0,0.06015639290287177,5780.900000000001,1.8936084949875387,0.444,0.197136,0.49372799999999994,1,1,0.444,9.076488928140735,0.6608857691604171,84.0,46
INFORMA,Informa Plc,2023,36.4,GB08860726,5814,2013.0,26.0,11524.2,7184.6,419.0,3282.5,10691.049542441,11475.0,0.03635827215772027,4339.6,1.304268369382777,0.364,0.132496,0.463008,1,1,0.364,9.352204451138862,0.3765640998941358,10.0,58
ROLLS ROYCE,Rolls-Royce Holdings Plc,2023,50.0,GB07524813,3030,2010.0,43.0,31512.0,-3629.0,2412.0,16486.0,25224.842706141,41400.0,0.07654226961157654,35141.0,1.915646188948369,0.5,0.25,0.5,1,1,0.5,10.358123704650742,1.1151624777862401,13.0,30
BERKELEY,Berkeley Group Holdings Plc,2023,44.4,GB05172586,4110,1904.0,14.0,6859.7,3332.3,465.7,2550.2,4783.997386217,2802.0,0.06788926629444436,3527.3999999999996,1.2116269496066883,0.444,0.197136,0.49372799999999994,1,1,0.444,8.833418987985244,0.5142207385162616,119.0,41
SEGRO,SEGRO Plc,2023,50.0,GB00167591,6831,1919.0,18.0,17306.0,10904.0,-253.0,749.0,10719.80604797,460.0,-0.014619207211371778,6402.0,0.9893566420877152,0.5,0.25,0.5,1,1,0.5,9.758808541166685,0.3699295042181902,104.0,68
SMITHS,Smiths Group Plc,2023,40.0,GB00137013,2651,1913.0,22.0,4381.0,2406.0,231.0,3047.0,5935.051820186,15765.0,0.05272768774252454,1975.0,1.8055356813937458,0.4,0.16000000000000003,0.48,1,1,0.4,8.385032287813898,0.45081031727916,110.0,26
GLENCORE,Glencore Plc,2023,37.5,GBJE107710,2399,1904.0,22.0,97262.8032770374,30023.959254568,3360.68586995713,171159.417274125,57671.960070066,83426.0,0.03455263221629299,67238.84402246939,1.284260785047981,0.375,0.140625,0.46875,1,1,0.375,11.485171906049484,0.6913109817629911,119.0,23
CENTRICA,Centrica Plc,2023,41.7,GB03033654,3522,1904.0,19.0,21366.0,4233.0,3929.0,26458.0,7619.847833341,21014.0,0.1838902929888608,17133.0,1.1585157649228215,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,9.969556152505833,0.8018814939623701,119.0,35
OCADO,Ocado Group Plc,2023,45.5,GB07098618,4778,2009.0,19.0,4429.0,1511.0,-314.0,3005.4,4922.494123148,18869.0,-0.070896364867916,2918.0,1.7702628410810566,0.455,0.20702500000000001,0.4959500000000001,1,1,0.455,8.395929103923198,0.6588394671483405,14.0,47
JD SPORTS FASHION,JD Sports Fashion Plc,2023,41.7,GB01888425,4764,1984.0,15.0,8048.0,2869.0,539.0,10572.0,5856.938744305,53499.0,0.06697316103379722,5179.0,1.3712647545110586,0.41700000000000004,0.17388900000000004,0.48622200000000004,1,1,0.41700000000000004,8.99317889233952,0.643513916500994,39.0,47
SPIRAX,Spirax-Sarco Engineering Plc,2023,40.0,GB00596337,2813,1957.0,21.0,2708.4,1157.7,183.6,1682.6,7732.961309397,9911.0,0.06778910057598582,1550.7,3.427729031678113,0.4,0.16000000000000003,0.48,1,1,0.4,7.90411333361149,0.5725520602569782,66.0,28
BAE SYSTEMS,BAE Systems Plc,2023,38.5,GB01470151,3030,1979.0,22.0,32064.0,10723.0,1857.0,23229.0,33671.909347512,92000.0,0.05791541916167665,21341.0,1.7157219731634232,0.385,0.148225,0.47355,1,1,0.385,10.375489184444536,0.6655750998003992,44.0,30
